c4:0a:cb:25:b5:54,0,9270,1399221,0,0,4238,1019064,5032,380157
ff:ff:ff:ff:ff:ff,0,106896,22950904,0,0,1175,96180,105721,22854724
b0:be:83:4e:69:e6,0,109,66457,0,0,109,66457,0,0
33:33:00:00:00:fb,0,16414,6577769,0,0,0,0,16414,6577769
f2:c5:4e:cf:00:28,0,8,3336,0,0,8,3336,0,0
bc:d0:74:30:f2:12,0,146,70060,0,0,146,70060,0,0
01:00:5e:7f:ff:fa,0,5199,1705123,0,0,0,0,5199,1705123
b0:60:88:da:69:f2,0,1627,250936,0,0,1627,250936,0,0
50:ed:3c:59:eb:06,0,89,62040,0,0,89,62040,0,0
01:00:5e:00:00:fb,0,25465,10361398,0,0,0,0,25465,10361398
70:a8:d3:c7:73:47,0,9,2430,0,0,9,2430,0,0
c4:0a:cb:2d:ca:81,0,1794,607310,0,0,1780,606330,14,980
c4:0a:cb:25:b5:52,0,2906,997127,0,0,2901,996777,5,350
7f:15:2d:22:b5:52,0,1,70,0,0,1,70,0,0
f8:89:d2:c7:07:75,0,11093,2082746,0,0,1277,196161,9816,1886585
f8:89:d2:c7:07:93,0,2,630,0,0,1,179,1,451
30:7f:29:33:13:b9,0,1,179,0,0,0,0,1,179
b5:54:04:00:10:77,0,1,88,0,0,1,88,0,0
88:f0:31:04:19:97,0,9222,3038624,0,0,9220,3038274,2,350
cb:25:b5:54:8e:e9,0,3,228,0,0,3,228,0,0
b4:00:1c:01:f8:89,0,3,228,0,0,0,0,3,228
27:85:b5:54:8e:e9,0,2,140,0,0,2,140,0,0
c4:00:f2:00:c4:0a,0,2,140,0,0,0,0,2,140
ff:ff:ff:ff:de:b0,0,1,84,0,0,1,84,0,0
d2:c7:07:75:05:00,0,343,28812,0,0,0,0,343,28812
c4:0a:cb:2d:ca:83,0,1874,544334,0,0,1863,543564,11,770
c4:0a:cb:25:b5:51,0,2899,992266,0,0,2896,992056,3,210
56:04:b2:b5:b5:51,0,1,70,0,0,1,70,0,0
56:04:b2:b5:b5:54,0,1,70,0,0,1,70,0,0
f8:89:d2:47:8d:56,0,1,1063,0,0,1,1063,0,0
ef:8a:55:64:22:4a,0,1,1063,0,0,0,0,1,1063
b5:54:04:00:50:77,0,1,88,0,0,1,88,0,0
d4:8a:39:57:2e:d2,0,10408,859521,0,0,8287,677551,2121,181970
c4:0a:cb:25:b5:55,0,11523,1448627,0,0,2445,724952,9078,723675
39:57:2e:d2:85:84,0,6739,471730,0,0,6739,471730,0,0
83:40:cb:25:b5:55,0,6707,469490,0,0,0,0,6707,469490
d2:c7:07:75:df:e2,0,1,70,0,0,1,70,0,0
3b:b7:cb:25:b5:55,0,1,70,0,0,0,0,1,70
d2:c7:07:75:71:ec,0,547,38290,0,0,547,38290,0,0
d4:87:cb:25:b5:55,0,212,14840,0,0,0,0,212,14840
c4:0a:cb:2d:ca:85,0,4774,753418,0,0,4010,697334,764,56084
10:ec:81:9b:a3:a6,0,86,13089,0,0,86,13089,0,0
e8:5a:8b:6e:7a:0d,0,217,60020,0,0,217,60020,0,0
10:ec:81:f4:8c:2c,0,11,2503,0,0,11,2503,0,0
2c:a7:ef:92:d1:93,0,245,43917,0,0,245,43917,0,0
f0:1f:c7:9d:0e:c2,0,69,23439,0,0,69,23439,0,0
9c:28:f7:1f:c2:7a,0,221,39257,0,0,221,39257,0,0
c4:0a:cb:25:b5:53,0,2523,740716,0,0,2522,740646,1,70
71:ec:d4:87:b5:53,0,78,5460,0,0,78,5460,0,0
b4:f9:f0:b2:b5:53,0,1,70,0,0,1,70,0,0
7e:8f:c1:9f:6d:25,0,1045,126561,0,0,724,97862,321,28699
b4:bb:07:14:6d:25,0,301,21070,0,0,301,21070,0,0
c4:0a:cb:2d:ca:80,0,1916,651580,0,0,1905,650810,11,770
bc:f7:30:0d:69:96,0,297,45150,0,0,297,45150,0,0
68:db:f5:3f:de:9b,0,5,1620,0,0,5,1620,0,0
dc:91:bf:99:79:ce,0,3,972,0,0,3,972,0,0
e4:0c:fd:a4:7d:e9,0,374,56672,0,0,374,56672,0,0
a0:78:17:b8:18:45,0,39,14702,0,0,39,14702,0,0
64:dd:e9:9f:35:76,0,355,54858,0,0,355,54858,0,0
d0:49:7c:9f:9b:f7,0,403,64693,0,0,403,64693,0,0
68:bf:85:f6:9b:f7,0,1,76,0,0,1,76,0,0
a0:02:dc:1b:96:b7,0,816,180989,0,0,757,156449,59,24540
c4:0a:cb:2d:ca:82,0,1386,470779,0,0,1375,470009,11,770
c4:0a:cb:25:b5:50,0,3149,1023521,0,0,2972,1009637,177,13884
c0:e4:34:f1:1f:93,0,36,7043,0,0,35,6709,1,334
33:33:00:01:00:02,0,303,74565,0,0,0,0,303,74565
34:6f:24:c0:30:f5,0,105,20527,0,0,105,20527,0,0
90:78:41:04:75:c7,0,2,622,0,0,2,622,0,0
3c:06:30:30:82:c0,0,114,59206,0,0,114,59206,0,0
38:87:d5:cc:1c:d0,0,102,20617,0,0,102,20617,0,0
33:33:00:00:00:16,0,2602,511364,0,0,0,0,2602,511364
d2:c7:07:75:92:d7,0,11,770,0,0,11,770,0,0
b0:0b:cb:25:b5:55,0,10,700,0,0,0,0,10,700
98:8f:e5:70:b5:54,0,1,70,0,0,1,70,0,0
ff:ff:ff:f7:9c:3c,0,1,84,0,0,1,84,0,0
ff:ff:ff:fb:5f:f1,0,6,464,0,0,6,464,0,0
07:75:c4:0a:cb:25,0,1046,80216,0,0,0,0,1046,80216
b5:54:45:88:bd:62,0,4,280,0,0,0,0,4,280
20:c1:9b:76:72:67,0,12,2828,0,0,12,2828,0,0
10:07:b6:96:35:48,0,105,15864,0,0,105,15864,0,0
8c:de:f9:51:91:4e,0,1553,700987,0,0,1551,700779,2,208
34:fe:77:10:ec:37,0,65,22817,0,0,65,22817,0,0
ac:c0:48:02:eb:b1,0,229,34510,0,0,229,34510,0,0
38:38:4b:6f:38:99,0,390,58632,0,0,390,58632,0,0
38:d5:7a:57:46:fd,0,224,41399,0,0,224,41399,0,0
a4:c3:f0:9e:cd:6b,0,11,2876,0,0,11,2876,0,0
5c:ba:ef:0a:1b:77,0,44,9456,0,0,44,9456,0,0
54:6c:eb:e4:2b:1d,0,18,4725,0,0,18,4725,0,0
1c:57:dc:48:55:ab,0,12,3978,0,0,12,3978,0,0
9c:50:d1:9d:2d:b5,0,154,20366,0,0,113,17352,41,3014
4c:63:71:4b:d5:0b,0,38,8001,0,0,38,8001,0,0
b0:e5:f9:73:e1:09,0,28,7410,0,0,28,7410,0,0
80:ad:16:a8:30:66,0,248,40259,0,0,248,40259,0,0
9c:28:f7:bb:f7:bd,0,175,27566,0,0,175,27566,0,0
f8:89:d2:bf:d0:8f,0,1,220,0,0,1,220,0,0
5d:bf:67:63:0f:ca,0,1,220,0,0,0,0,1,220
b5:54:04:00:a0:77,0,4,352,0,0,4,352,0,0
9c:89:f2:87:32:34,0,1,220,0,0,1,220,0,0
c5:04:0d:0f:4c:75,0,1,220,0,0,0,0,1,220
f8:89:d2:c7:07:f5,0,1,220,0,0,1,220,0,0
df:35:ce:fb:02:b9,0,1,220,0,0,0,0,1,220
f8:83:f4:6f:df:7d,0,1,173,0,0,1,173,0,0
00:00:0c:07:ac:28,0,1357,324065,0,0,57,8464,1300,315601
b5:54:b7:e3:d5:7e,0,7,526,0,0,7,526,0,0
ff:ff:ff:ff:df:b9,0,1,84,0,0,1,84,0,0
ff:ff:ff:ff:37:38,0,1,84,0,0,1,84,0,0
a4:4b:d5:4a:b4:2b,0,184,29632,0,0,184,29632,0,0
88:a3:03:8c:98:52,0,15,4595,0,0,15,4595,0,0
2c:be:eb:60:b4:0f,0,20,3264,0,0,20,3264,0,0
70:5e:55:b9:70:eb,0,58,8848,0,0,58,8848,0,0
10:ec:81:17:21:9e,0,235,36182,0,0,235,36182,0,0
3c:19:5e:4f:e1:20,0,206,38542,0,0,206,38542,0,0
71:ec:d4:87:b5:50,0,74,5180,0,0,74,5180,0,0
f8:89:d2:51:0e:c7,0,26,4967,0,0,26,4967,0,0
9c:3e:53:92:9e:a1,0,51,16384,0,0,51,16384,0,0
54:6c:eb:cb:31:0d,0,126,24680,0,0,126,24680,0,0
b0:be:83:18:7a:f1,0,87,46112,0,0,87,46112,0,0
c4:0a:cb:5c:11:f3,0,696,53466,0,0,5,392,691,53074
3c:19:5e:1d:02:48,0,6,924,0,0,6,924,0,0
48:bc:e1:11:3e:10,0,147,22971,0,0,147,22971,0,0
c8:2a:dd:ab:2c:ac,0,200,33609,0,0,200,33609,0,0
e0:1f:88:2c:e9:8d,0,153,33631,0,0,153,33631,0,0
60:7e:c9:e2:fa:d4,0,145,33209,0,0,145,33209,0,0
10:00:20:00:e9:89,0,140,52543,0,0,140,52543,0,0
34:e9:11:7a:6f:cb,0,310,47162,0,0,310,47162,0,0
5c:17:cf:28:4a:87,0,244,57709,0,0,244,57709,0,0
2c:a7:ef:9c:28:37,0,163,25218,0,0,163,25218,0,0
a4:fc:14:ac:1d:f2,0,30,7883,0,0,30,7883,0,0
20:cd:6e:38:bf:5b,0,342,51912,0,0,342,51912,0,0
60:6e:e8:e9:eb:b6,0,275,42064,0,0,275,42064,0,0
d0:49:7c:82:21:79,0,354,54096,0,0,354,54096,0,0
dc:6d:cd:e0:a7:33,0,64,9740,0,0,64,9740,0,0
e8:f7:91:b9:c4:9c,0,137,25574,0,0,137,25574,0,0
f2:76:17:3f:00:3c,0,13,5421,0,0,13,5421,0,0
e0:80:6b:e3:0d:2e,0,3,462,0,0,3,462,0,0
92:2e:bb:6a:4c:60,0,532,83933,0,0,532,83933,0,0
10:82:d7:81:d9:f1,0,273,41645,0,0,273,41645,0,0
a4:55:90:3b:bc:0a,0,326,49908,0,0,326,49908,0,0
a4:55:90:2e:6e:02,0,143,21518,0,0,143,21518,0,0
14:dd:9c:cc:df:4b,0,254,38652,0,0,254,38652,0,0
94:8a:c6:28:b3:17,0,27,4926,0,0,27,4926,0,0
e4:ec:e8:11:04:5b,0,93,14238,0,0,93,14238,0,0
f2:c5:4e:cf:00:3c,0,10,4170,0,0,10,4170,0,0
c4:0a:cb:2d:ca:84,0,1794,551571,0,0,1769,549821,25,1750
8c:e0:42:96:a1:33,0,20,2996,0,0,20,2996,0,0
f2:c5:52:ef:00:3c,0,15,6255,0,0,15,6255,0,0
f2:76:16:1f:00:3c,0,13,5421,0,0,13,5421,0,0
94:52:44:a8:5f:57,0,173,26650,0,0,173,26650,0,0
00:93:37:d9:d4:74,0,36,8127,0,0,36,8127,0,0
a4:fc:77:43:53:17,0,4,1087,0,0,4,1087,0,0
5c:e9:1e:b1:e4:c0,0,122,56984,0,0,122,56984,0,0
ac:67:84:66:ee:38,0,1565,653676,0,0,1563,653321,2,355
0e:d3:45:db:a3:51,0,114,17700,0,0,114,17700,0,0
48:9d:d1:3f:28:19,0,6,1248,0,0,6,1248,0,0
33:33:00:00:00:02,0,1319,215236,0,0,0,0,1319,215236
d4:35:38:15:16:ce,0,1484,701447,0,0,1483,701273,1,174
48:74:12:33:62:11,0,47,7617,0,0,47,7617,0,0
1c:d1:07:46:54:2d,0,208,32667,0,0,208,32667,0,0
04:bd:bf:77:05:ec,0,366,56344,0,0,366,56344,0,0
2c:9d:65:48:c6:85,0,256,39344,0,0,254,39088,2,256
dc:b5:4f:0c:2f:d2,0,31,8878,0,0,31,8878,0,0
e4:84:d3:9c:24:d6,0,161,29852,0,0,161,29852,0,0
04:c8:07:2a:40:1c,0,224,70227,0,0,224,70227,0,0
88:a3:03:71:fe:6e,0,356,54068,0,0,356,54068,0,0
e4:9c:67:24:11:40,0,16,6512,0,0,16,6512,0,0
74:f2:fa:2d:3e:06,0,27,6042,0,0,27,6042,0,0
30:ab:6a:42:aa:bb,0,19,2926,0,0,19,2926,0,0
a8:4a:28:eb:0a:de,0,33,8229,0,0,33,8229,0,0
74:cb:f3:53:a8:8d,0,238,36492,0,0,238,36492,0,0
04:00:b0:d3:ff:ff,0,2,176,0,0,2,176,0,0
f4:1a:9c:e3:ee:4e,0,28,4144,0,0,28,4144,0,0
3c:19:5e:65:14:5e,0,107,16386,0,0,107,16386,0,0
5c:ed:f4:d6:54:a8,0,54,8240,0,0,54,8240,0,0
9a:72:20:54:54:a8,0,1,76,0,0,1,76,0,0
ff:ff:ff:ff:0f:ba,0,1,84,0,0,1,84,0,0
74:b5:87:8a:3e:de,0,31,9802,0,0,31,9802,0,0
f8:4e:73:20:39:72,0,48,15022,0,0,48,15022,0,0
08:54:bb:21:b9:07,0,3073,1364417,0,0,3062,1360806,11,3611
04:c8:07:1e:b6:f0,0,241,36442,0,0,241,36442,0,0
50:49:b0:d0:60:35,0,366,55784,0,0,366,55784,0,0
88:a3:03:e7:5c:63,0,147,22134,0,0,147,22134,0,0
38:8b:59:5e:f4:a8,0,1218,493017,0,0,1218,493017,0,0
90:78:b2:b1:bf:fd,0,271,45238,0,0,271,45238,0,0
48:4b:aa:cd:86:96,0,20,5771,0,0,20,5771,0,0
18:69:d4:8f:b6:3b,0,394,61798,0,0,394,61798,0,0
94:17:00:ef:7f:9b,0,29,4724,0,0,29,4724,0,0
a4:55:90:3e:1a:79,0,103,20163,0,0,103,20163,0,0
d4:ba:fa:23:85:75,0,72,12205,0,0,72,12205,0,0
d0:49:7c:d8:ea:cf,0,1,164,0,0,1,164,0,0
d0:49:7c:7d:5b:56,0,172,36871,0,0,172,36871,0,0
ba:01:d6:fa:91:44,0,346,52276,0,0,346,52276,0,0
c8:3d:dc:fe:45:62,0,246,37002,0,0,246,37002,0,0
28:16:7f:05:0a:39,0,271,43336,0,0,271,43336,0,0
b2:ef:b1:cc:0a:39,0,2,152,0,0,2,152,0,0
11:ad:85:03:0a:39,0,4,304,0,0,4,304,0,0
b4:c4:fc:ba:a6:18,0,247,42138,0,0,247,42138,0,0
04:b1:a1:d4:19:25,0,30,7962,0,0,30,7962,0,0
ac:c0:48:13:65:d3,0,60,9669,0,0,60,9669,0,0
74:c5:30:0e:92:2d,0,31,5058,0,0,31,5058,0,0
2c:be:eb:60:b1:0d,0,11,1786,0,0,11,1786,0,0
11:ad:85:03:b1:0d,0,1,76,0,0,1,76,0,0
00:00:0c:07:ac:14,0,650,150560,0,0,1,156,649,150404
bc:f7:30:b2:13:5b,0,135,20394,0,0,135,20394,0,0
04:00:c0:d3:ff:ff,0,2,158,0,0,2,158,0,0
11:ad:85:03:f4:a8,0,2,152,0,0,2,152,0,0
10:ec:81:86:d3:c2,0,400,60088,0,0,400,60088,0,0
e4:8c:73:20:47:8d,0,329,66773,0,0,329,66773,0,0
a4:f0:5e:3a:35:95,0,85,13282,0,0,85,13282,0,0
fc:d9:08:b3:49:1f,0,72,17379,0,0,72,17379,0,0
28:02:d8:b7:b8:ac,0,563,85259,0,0,563,85259,0,0
4c:2e:5e:d1:b5:93,0,4,616,0,0,4,616,0,0
7c:b0:73:6f:4f:f1,0,73,12290,0,0,73,12290,0,0
11:ad:85:03:4f:f1,0,1,76,0,0,1,76,0,0
fc:e2:6c:c1:e8:e4,0,174,59849,0,0,174,59849,0,0
11:ad:85:03:e8:e4,0,1,76,0,0,1,76,0,0
f2:78:5e:2f:00:3c,0,16,6672,0,0,16,6672,0,0
48:74:12:41:3b:03,0,43,6914,0,0,43,6914,0,0
60:95:bd:2f:b0:b8,0,212,82924,0,0,212,82924,0,0
11:ad:85:03:b0:b8,0,3,222,0,0,3,222,0,0
00:00:00:00:00:00,0,273,23616,0,0,269,23318,4,298
c6:0a:cb:25:b5:50,0,87,8178,0,0,0,0,87,8178
85:84:83:40:00:00,0,5,350,0,0,5,350,0,0
1c:cc:d6:ec:67:7e,0,101,17230,0,0,101,17230,0,0
d4:5d:64:13:10:f3,0,39,5754,0,0,39,5754,0,0
44:16:fa:20:c1:ea,0,36,5480,0,0,36,5480,0,0
44:46:87:a1:46:59,0,26,5801,0,0,26,5801,0,0
10:ec:81:1f:75:8e,0,115,17468,0,0,115,17468,0,0
6c:d1:99:38:21:4b,0,267,50866,0,0,267,50866,0,0
88:a3:03:40:8f:41,0,68,10998,0,0,68,10998,0,0
d4:3a:2c:bf:e1:9b,0,124,19122,0,0,124,19122,0,0
b0:e5:ef:4a:8a:8f,0,189,66039,0,0,189,66039,0,0
33:33:ff:9e:78:51,0,5,900,0,0,0,0,5,900
88:a3:03:8f:eb:f4,0,36,5460,0,0,36,5460,0,0
d0:49:7c:34:7b:19,0,354,53350,0,0,354,53350,0,0
38:6a:77:36:63:69,0,138,20609,0,0,138,20609,0,0
1c:71:25:6b:e2:56,0,41,16289,0,0,41,16289,0,0
74:f2:fa:66:81:c8,0,340,51688,0,0,340,51688,0,0
5c:17:cf:ce:f4:93,0,149,23098,0,0,149,23098,0,0
64:a2:f9:d4:fc:bb,0,410,62468,0,0,410,62468,0,0
04:bd:bf:33:2a:dc,0,73,11242,0,0,73,11242,0,0
ac:c0:48:10:9c:d5,0,19,2926,0,0,19,2926,0,0
e8:5a:8b:4d:ad:b7,0,101,26864,0,0,101,26864,0,0
ea:d4:c6:4b:e2:ee,0,342,51408,0,0,342,51408,0,0
5c:17:cf:48:c3:42,0,46,7332,0,0,46,7332,0,0
01:00:5e:00:00:fa,0,8,1444,0,0,0,0,8,1444
04:bd:bf:a2:c0:40,0,165,25288,0,0,165,25288,0,0
88:52:eb:08:96:ee,0,519,80953,0,0,519,80953,0,0
a4:55:90:44:34:1f,0,5162,569457,0,0,151,22020,5011,547437
c4:35:d9:9c:04:52,0,95,53050,0,0,95,53050,0,0
b2:c8:7c:0d:e3:53,0,4,1588,0,0,4,1588,0,0
33:33:00:00:00:0c,0,219,172220,0,0,0,0,219,172220
f8:89:d2:e6:4e:21,0,36,6870,0,0,36,6870,0,0
c8:44:43:d8:b5:51,0,2,140,0,0,2,140,0,0
a0:c5:3a:1e:07:75,0,3,210,0,0,3,210,0,0
71:ec:d4:87:07:75,0,410,28696,0,0,410,28696,0,0
5a:cb:70:9a:07:75,0,2,140,0,0,2,140,0,0
74:d1:fb:2d:07:75,0,2,140,0,0,2,140,0,0
6d:f2:ca:44:07:75,0,1,70,0,0,1,70,0,0
d4:87:0c:07:ac:28,0,241,16870,0,0,1,70,240,16800
6f:d2:ee:af:b5:54,0,1,70,0,0,1,70,0,0
52:81:a7:30:b5:54,0,1,70,0,0,1,70,0,0
6f:d2:ee:af:ca:85,0,1,70,0,0,1,70,0,0
d2:c7:07:75:89:e9,0,2,140,0,0,2,140,0,0
c7:43:cb:25:b5:55,0,1,70,0,0,0,0,1,70
d2:c7:07:75:c4:0a,0,365,28436,0,0,365,28436,0,0
cb:25:b5:54:9a:72,0,44,3344,0,0,2,152,42,3192
bc:6e:ff:3b:34:1f,0,65,4550,0,0,65,4550,0,0
9a:72:20:54:ca:85,0,2,152,0,0,0,0,2,152
ff:ff:ff:ff:97:3f,0,1,84,0,0,1,84,0,0
99:f7:a7:48:b5:51,0,12,840,0,0,12,840,0,0
89:e9:c7:43:b5:51,0,1,70,0,0,1,70,0,0
10:ec:81:59:39:b8,0,150,22344,0,0,150,22344,0,0
dc:b7:2e:8f:ef:e6,0,68,12547,0,0,68,12547,0,0
cb:25:b5:54:dd:6a,0,14,980,0,0,14,980,0,0
5f:7f:b5:54:9a:72,0,13,910,0,0,0,0,13,910
00:00:01:00:00:00,0,9,846,0,0,9,846,0,0
14:dd:9c:de:f0:3b,0,418,71251,0,0,418,71251,0,0
cc:69:fa:80:8d:f9,0,402,138190,0,0,402,138190,0,0
20:34:fb:48:18:17,0,533,81326,0,0,533,81326,0,0
9a:72:20:54:00:3c,0,2,152,0,0,2,152,0,0
a4:34:d9:df:e3:3c,0,117,18430,0,0,115,18116,2,314
a0:d0:5b:7f:ad:01,0,6,804,0,0,0,0,6,804
c7:43:b5:54:9a:72,0,1,70,0,0,0,0,1,70
47:32:ac:c4:07:75,0,1,223,0,0,1,223,0,0
00:00:8c:15:4a:ce,0,1,223,0,0,0,0,1,223
d2:c7:07:75:73:77,0,1,70,0,0,1,70,0,0
c9:4e:cb:25:b5:55,0,1,70,0,0,0,0,1,70
d2:c7:07:75:02:bf,0,3,210,0,0,3,210,0,0
2e:23:cb:25:b5:55,0,3,210,0,0,0,0,3,210
d2:c7:07:75:80:e3,0,1,70,0,0,1,70,0,0
6d:8a:cb:25:b5:55,0,1,70,0,0,0,0,1,70
58:24:29:69:36:8b,0,310,47664,0,0,310,47664,0,0
9a:72:20:54:36:8b,0,2,146,0,0,2,146,0,0
c8:44:43:d8:ca:80,0,1,70,0,0,1,70,0,0
80:54:9c:30:59:b9,0,373,59630,0,0,373,59630,0,0
08:cc:27:a5:66:27,0,538,80426,0,0,538,80426,0,0
40:b0:76:cb:64:f2,0,366,55618,0,0,366,55618,0,0
cb:25:b5:54:ab:2f,0,11,836,0,0,1,76,10,760
cb:25:b5:54:27:26,0,1,70,0,0,1,70,0,0
e2:5d:b5:54:ab:2f,0,1,70,0,0,0,0,1,70
cb:25:b5:54:9d:5a,0,2,152,0,0,1,76,1,76
07:75:8c:d5:61:21,0,1,70,0,0,0,0,1,70
b5:54:04:00:60:78,0,1,88,0,0,1,88,0,0
b5:54:81:fd:8c:4d,0,4,298,0,0,4,298,0,0
f2:c5:50:4f:00:28,0,9,3753,0,0,9,3753,0,0
24:f6:77:0e:2c:02,0,74,17485,0,0,74,17485,0,0
34:2e:b7:15:0c:de,0,44,10841,0,0,44,10841,0,0
a8:be:27:ce:69:ba,0,53,27206,0,0,53,27206,0,0
4d:b3:31:04:19:97,0,1,70,0,0,1,70,0,0
c4:00:73:03:f8:89,0,1,70,0,0,0,0,1,70
c7:a6:31:04:19:97,0,1,70,0,0,1,70,0,0
c4:00:7d:03:f8:89,0,1,70,0,0,0,0,1,70
d4:87:31:04:19:97,0,35,2450,0,0,35,2450,0,0
d4:00:00:00:f8:89,0,116,8120,0,0,0,0,116,8120
e0:5a:3c:42:19:97,0,4,298,0,0,4,298,0,0
6b:41:0c:32:b5:54,0,1,70,0,0,1,70,0,0
ff:ff:ff:ff:a5:26,0,1,84,0,0,1,84,0,0
cb:25:b5:54:e6:cb,0,1,76,0,0,0,0,1,76
cb:25:b5:54:fc:f1,0,1,70,0,0,1,70,0,0
bc:dd:b5:54:e6:cb,0,1,70,0,0,0,0,1,70
ff:ff:ff:ff:3d:a3,0,1,84,0,0,1,84,0,0
a4:c6:9a:ee:bb:ab,0,182,27356,0,0,182,27356,0,0
76:e1:94:17:7e:28,0,77,29257,0,0,77,29257,0,0
60:8e:08:f4:68:59,0,100,15242,0,0,100,15242,0,0
50:3d:c6:24:cc:ba,0,40,10858,0,0,40,10858,0,0
e0:1f:88:2e:9c:cb,0,179,27072,0,0,179,27072,0,0
20:32:c6:71:fc:de,0,19,6460,0,0,19,6460,0,0
f2:c5:50:af:00:28,0,10,4170,0,0,10,4170,0,0
f2:c5:51:0f:00:28,0,13,5421,0,0,13,5421,0,0
f2:c5:51:6f:00:28,0,9,3753,0,0,9,3753,0,0
f2:d1:20:5f:00:28,0,10,2782,0,0,10,2782,0,0
9c:29:76:c9:ae:a5,0,62,14863,0,0,62,14863,0,0
04:30:20:63:00:00,0,1,88,0,0,1,88,0,0
c4:0a:cb:2d:d4:d3,0,95,7636,0,0,0,0,95,7636
c8:16:da:38:2b:09,0,377,58059,0,0,377,58059,0,0
3c:19:5e:0f:d7:94,0,357,53718,0,0,357,53718,0,0
b0:4a:6a:e0:e1:ef,0,318,48844,0,0,318,48844,0,0
56:5c:1f:33:d2:3f,0,182,27671,0,0,182,27671,0,0
78:02:8b:91:18:70,0,39,13736,0,0,39,13736,0,0
d4:d7:cf:0f:98:fc,0,143,21891,0,0,143,21891,0,0
18:ab:1d:28:2c:09,0,342,51996,0,0,342,51996,0,0
30:ab:6a:fe:60:20,0,123,18606,0,0,123,18606,0,0
f4:30:8b:94:5b:11,0,44,6876,0,0,44,6876,0,0
94:d3:31:18:35:1e,0,239,36310,0,0,239,36310,0,0
f8:7d:76:d5:bf:67,0,45,14546,0,0,45,14546,0,0
